	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_LIPOPEPTIDE_BINDING	GO_LIPOPEPTIDE_BINDING	GO_LIPOPEPTIDE_BINDING	10	0.811727198885275	1.76787329077399	0.00309597523219814	0.317155067155067	0.31360452413084	2648	tags=80%, list=14%, signal=69%	TLR6/LBP/CD1E/TLR1/CD1A/CD1C/CD1B/TLR2
GO_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	GO_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	GO_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS	34	0.597959714792473	1.76402350742962	0.00892857142857143	0.402089783281734	0.397588398240183	3359	tags=38%, list=17%, signal=32%	TLR6/TLR10/CD38/TLR1/IL1RAP/IL1RL1/IL1RAPL2/NEIL3/IL18R1/TLR4/TLR2/SARM1/BST1
GO_CCR_CHEMOKINE_RECEPTOR_BINDING	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	GO_CCR_CHEMOKINE_RECEPTOR_BINDING	39	0.588006374617681	1.76182900681621	0.0111111111111111	0.420183823529412	0.415479876160991	2117	tags=33%, list=11%, signal=30%	CCL27/DEFB4A/CCL7/CCL13/DEFB103B/CCL24/CCL11/CCR2/CCL22/CCL19/CCL23/CCL18/CCL21
GO_TASTE_RECEPTOR_ACTIVITY	GO_TASTE_RECEPTOR_ACTIVITY	GO_TASTE_RECEPTOR_ACTIVITY	26	0.651978931966781	1.74316025258938	0.0072463768115942	0.376449275362319	0.372234935163997	1912	tags=65%, list=10%, signal=59%	TAS2R40/TAS2R3/TAS2R7/TAS2R39/TAS2R38/TAS2R9/FFAR4/TAS2R43/TAS2R8/TAS2R10/TAS2R50/TAS2R30/TAS2R13/PKD2L1/TAS2R46/TAS2R5/TAS2R4
GO_ANTIGEN_BINDING	GO_ANTIGEN_BINDING	GO_ANTIGEN_BINDING	56	0.525678221549012	1.7167715462682	0.0158730158730159	0.434001670843776	0.429143033021149	6926	tags=59%, list=36%, signal=38%	CD209/LILRA1/CD1E/ITGA4/SLAMF1/IL7R/LILRA2/CD1A/LILRB4/CD1C/IGLL5/FCN1/CD1B/MFAP4/JCHAIN/SLC7A9/EP400/SLC7A8/CD48/KLRD1/HLA-DQA1/MAML1/PLG/LAG3/FCN2/SPON2/ABO/CD1D/SLC7A5/SIRPA/HLA-G/TOPORS/HLA-DPA1
GO_PROTEIN_KINASE_C_BINDING	GO_PROTEIN_KINASE_C_BINDING	GO_PROTEIN_KINASE_C_BINDING	55	0.521703310660793	1.70039555657194	0.0158730158730159	0.434001670843776	0.429143033021149	5398	tags=42%, list=28%, signal=30%	UGT1A7/PRKCB/AVPR1B/HDAC9/NELL2/UGT1A10/CCDC88A/PLEK/DACT2/LDB3/PKP2/TOP2A/DACT1/GRK5/TIRAP/DACT3/ADAM9/KIAA1614/DSP/IRS1/ITGAV/FEZ1/ADCY4
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	48	0.542944783271174	1.70000633141111	0.0131578947368421	0.420183823529412	0.415479876160991	5757	tags=52%, list=30%, signal=37%	TNFSF18/TNFSF8/TNFSF11/TNF/TNFSF15/CD40LG/TNFSF13B/FASLG/CASP8AP2/LTA/TNFSF14/TNFSF4/TRAF5/NTF3/TRIM37/TRAF1/TRAF3/STAT1/TRAF6/CASP8/CFLAR/MYD88/BDNF/CD70/TNFSF9
GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY	46	0.524663824642968	1.67580352118644	0.0121951219512195	0.420183823529412	0.415479876160991	4565	tags=46%, list=23%, signal=35%	BLK/ITK/BTK/PEAK1/SLA/FER/TXK/BMX/STYK1/ABL2/JAK2/MELK/HCK/LYN/LCK/WEE2/FRK/ZAP70/SYK/EIF2AK2/FGR
GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	GO_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING	31	0.580298536609235	1.67184374688658	0.0158730158730159	0.434001670843776	0.429143033021149	5757	tags=61%, list=30%, signal=43%	TNFSF8/TNFSF11/TNF/TNFSF15/CD40LG/TNFSF13B/FASLG/LTA/TNFSF14/TNFSF4/TRAF5/TRIM37/TRAF1/TRAF3/STAT1/TRAF6/CASP8/CD70/TNFSF9
GO_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	GO_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	GO_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	10	0.752251222715109	1.63833963727766	0.00928792569659443	0.402089783281734	0.397588398240183	1995	tags=40%, list=10%, signal=36%	TRPC5/TRPC4/TRPC7/TRPC6
GO_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	GO_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	GO_INOSITOL_1_4_5_TRISPHOSPHATE_BINDING	13	0.712980939583285	1.62450998546114	0.00364963503649635	0.317155067155067	0.31360452413084	4677	tags=69%, list=24%, signal=53%	TRPC5/TRPC4/TRPC7/TRPC6/ITPR2/ITPR3/PLCL1/ITPR1/PLCL2
GO_RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	60	0.485653157148041	1.61735759682714	0.0175438596491228	0.467386414754836	0.462154035561238	5411	tags=57%, list=28%, signal=41%	DOCK2/FGD2/DOCK11/TIAM1/ARHGEF26/FGD6/KALRN/VAV1/PREX2/DOCK4/FARP2/ECT2/PLEKHG7/PLEKHG1/ARHGEF18/NGEF/PLEKHG5/TRIO/ALS2/ARHGEF6/FGD3/SOS1/AKAP13/PREX1/ARHGEF10/FGD5/ARHGEF3/ARHGEF12/DOCK1/FGD4/FARP1/PLEKHG2/ARHGEF37/SPATA13
GO_SODIUM_PHOSPHATE_SYMPORTER_ACTIVITY	GO_SODIUM_PHOSPHATE_SYMPORTER_ACTIVITY	GO_SODIUM_PHOSPHATE_SYMPORTER_ACTIVITY	11	0.727324355424263	1.6045530818701	0.0129449838187702	0.420183823529412	0.415479876160991	3212	tags=55%, list=16%, signal=46%	SLC34A2/SLC17A2/MFSD2A/SLC17A4/SLC17A3/SLC17A1
GO_MHC_CLASS_I_PROTEIN_BINDING	GO_MHC_CLASS_I_PROTEIN_BINDING	GO_MHC_CLASS_I_PROTEIN_BINDING	22	0.611078986311786	1.59529779899045	0.0409356725146199	0.760392271662763	0.75187969924812	2959	tags=36%, list=15%, signal=31%	KLRC4-KLRK1/CD8B2/KLRK1/LILRB1/CD244/LILRB2/CD8A/CD8B
GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	51	0.485621827256739	1.58823310585232	0.0135135135135135	0.420183823529412	0.415479876160991	7005	tags=47%, list=36%, signal=30%	UBQLN3/TNIP3/ATRIP/RNF169/ZRANB3/ZRANB1/ABRAXAS1/SPRTN/TNFAIP3/IKBKG/RNF168/IKBKE/RAD18/OTUD7B/ZBTB1/TAB2/AGL/DZIP3/BRCC3/ABRAXAS2/UBQLN4/WDR81/MINDY2/EPS15
GO_CXCR_CHEMOKINE_RECEPTOR_BINDING	GO_CXCR_CHEMOKINE_RECEPTOR_BINDING	GO_CXCR_CHEMOKINE_RECEPTOR_BINDING	17	0.637584906099695	1.57012812360619	0.0221238938053097	0.534575015435275	0.528590461541794	6853	tags=94%, list=35%, signal=61%	CXCL5/CXCL8/CXCL6/CXCL11/PPBP/CXCL3/CXCL9/CXCL10/CXCL12/CXCL1/TFF2/CXCL13/ITCH/CXCL2/PF4V1/PF4
GO_CORECEPTOR_ACTIVITY	GO_CORECEPTOR_ACTIVITY	GO_CORECEPTOR_ACTIVITY	48	0.499274365437685	1.56327053598636	0.0131578947368421	0.420183823529412	0.415479876160991	5638	tags=60%, list=29%, signal=43%	GPR15/CCR8/FCRL1/CD80/CD28/ITGA4/CD8B2/ITGB3/CCR5/ROR1/IGSF1/CXCR6/CD86/LILRA4/CD8A/CD8B/RGMA/LRP6/LRP1/GPC6/RECK/CD4/ROR2/ACVR2A/ITGAV/TGFBR3/GPC4/ITGB1/LY96
GO_MHC_PROTEIN_COMPLEX_BINDING	GO_MHC_PROTEIN_COMPLEX_BINDING	GO_MHC_PROTEIN_COMPLEX_BINDING	24	0.585717483405291	1.53867616364129	0.0596026490066225	0.796168582375479	0.787255495059488	2700	tags=25%, list=14%, signal=22%	MS4A1/LILRB1/LILRB2/HLA-DOB/CD8A/HLA-DOA
GO_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	GO_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	GO_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	16	0.64230261351688	1.53660161607922	0.0256410256410256	0.56683033278778	0.560484681425331	5903	tags=62%, list=30%, signal=44%	PARP15/PARP11/TNKS/TNKS2/TIPARP/PARP8/PARP9/PARP14/PARP4/PARP1
GO_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_OUTWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	13	0.672104296849933	1.53137353453263	0.0218978102189781	0.534575015435275	0.528590461541794	729	tags=38%, list=4%, signal=37%	KCNA3/KCNK2/KCNT2/KCND3/KCND2
GO_RHO_GTPASE_BINDING	GO_RHO_GTPASE_BINDING	GO_RHO_GTPASE_BINDING	157	0.402085324863344	1.52735965362979	0.333333333333333	1	0.988805025074718	7031	tags=57%, list=36%, signal=37%	PAK3/DOCK2/SRGAP2B/FGD2/DIAPH3/DOCK11/RHOH/NCKAP1L/TIAM1/CDKL5/ANLN/ARHGEF26/FGD6/KALRN/VAV1/PREX2/DOCK4/LRRK2/SRGAP1/FARP2/DOCK7/ECT2/PLEKHG7/HACE1/NCF2/PLEKHG1/DAAM2/EXOC1L/ROCK1/ARHGEF18/ATP7A/NGEF/PLEKHG5/TRIO/FMNL1/ALS2/SRGAP2C/SH3BP1/ARHGEF6/IQGAP3/DIAPH2/IQGAP2/ARHGAP44/ABI2/ROCK2/FGD3/SOS1/AKAP13/PREX1/FMNL3/ELMO1/ARHGEF10/DAAM1/FGD5/KIAA1614/ARHGEF3/WAS/C15orf62/ARHGEF12/DOCK1/FGD4/FARP1/PLEKHG2/ARHGEF37/SPATA13/STRIP1/CDC42EP3/WASF1/SRGAP2/NCKAP1/MYO9B/TIAM2/FMNL2/CYFIP1/IQGAP1/OCRL/NET1/ARHGEF11/KCTD10/CORO1C/STRN3/PKN2/CDC42SE1/ARHGEF2/ARHGEF15/CDC42EP4/ARHGEF25/RALBP1/PAK2
GO_SIALIC_ACID_BINDING	GO_SIALIC_ACID_BINDING	GO_SIALIC_ACID_BINDING	21	0.584048525366987	1.50567844382358	0.0558659217877095	0.796168582375479	0.787255495059488	2475	tags=71%, list=13%, signal=62%	SIGLEC6/SIGLEC12/SIGLEC7/SIGLEC11/SIGLEC5/SIGLEC8/CD33/SIGLEC14/SELE/SIGLEC9/ADIPOQ/SIGLEC10/FCN1/CD22/SELP
GO_MISMATCH_REPAIR_COMPLEX_BINDING	GO_MISMATCH_REPAIR_COMPLEX_BINDING	GO_MISMATCH_REPAIR_COMPLEX_BINDING	10	0.688085732652712	1.49859261854216	0.0495356037151703	0.796168582375479	0.787255495059488	4464	tags=70%, list=23%, signal=54%	MCM9/MCM8/WRN/ATR/PMS2/MSH6/MSH2
GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY	GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY	GO_STRUCTURAL_MOLECULE_ACTIVITY_CONFERRING_ELASTICITY	11	0.679134064589191	1.49824029432358	0.0420711974110032	0.766876738772498	0.758291572911157	4206	tags=73%, list=22%, signal=57%	FBN2/TTN/FBN1/EMILIN2/ELN/FBLN5/FBLN2/EMILIN1
GO_DIACYLGLYCEROL_KINASE_ACTIVITY	GO_DIACYLGLYCEROL_KINASE_ACTIVITY	GO_DIACYLGLYCEROL_KINASE_ACTIVITY	11	0.669103836181259	1.47611256852451	0.0550161812297735	0.796168582375479	0.787255495059488	4838	tags=64%, list=25%, signal=48%	DGKG/DGKH/DGKB/DGKE/DGKK/DGKA/DGKD
GO_DAMAGED_DNA_BINDING	GO_DAMAGED_DNA_BINDING	GO_DAMAGED_DNA_BINDING	65	0.42625880838106	1.47163913011019	0.06	0.796168582375479	0.787255495059488	6214	tags=38%, list=32%, signal=26%	POLQ/BRCA1/NEIL3/ERCC4/BLM/DCLRE1B/WRN/TP53BP1/POLH/POLK/MSH6/SDE2/REV1/MSH2/KDM4D/TP63/MSH3/RAD18/DCLRE1A/EP300/CREBBP/NBN/TDG/POT1/XPC
GO_NADPLUS_KINASE_ACTIVITY	GO_NADPLUS_KINASE_ACTIVITY	GO_NADPLUS_KINASE_ACTIVITY	17	0.597547981719006	1.47153246936248	0.0486725663716814	0.796168582375479	0.787255495059488	4838	tags=53%, list=25%, signal=40%	DGKG/DGKH/DGKB/SPHK1/CERKL/DGKE/DGKK/DGKA/DGKD
GO_COLLAGEN_BINDING	GO_COLLAGEN_BINDING	GO_COLLAGEN_BINDING	70	0.425453373051617	1.44634961198433	0.05	0.796168582375479	0.787255495059488	5854	tags=51%, list=30%, signal=36%	DSPP/MMP13/MMP12/LACRT/ITGA11/PODN/DCN/DDR2/LUM/COL14A1/MUSK/ASPN/LRRC15/ITGA9/ADGRG6/NID2/USH2A/ECM2/ABI3BP/ITGA2/PCOLCE2/LOX/MMP9/ANTXR1/COMP/MRC2/ADAM9/TGFBI/CTSS/THBS1/FN1/ITGB1/ITGA1/CTSK/CD44/NID1
GO_HISTONE_ACETYLTRANSFERASE_BINDING	GO_HISTONE_ACETYLTRANSFERASE_BINDING	GO_HISTONE_ACETYLTRANSFERASE_BINDING	28	0.523781154792929	1.44347798362385	0.0592592592592593	0.796168582375479	0.787255495059488	7888	tags=68%, list=40%, signal=40%	MYOCD/GLI3/MTF1/NR4A3/FOXP3/CREB1/KANSL1L/PAX6/STAT1/ETS1/KANSL1/MEF2A/CITED2/HIF1A/BCAS3/EGR1/SP1/TRIM68/EPAS1
GO_ICOSANOID_RECEPTOR_ACTIVITY	GO_ICOSANOID_RECEPTOR_ACTIVITY	GO_ICOSANOID_RECEPTOR_ACTIVITY	15	0.612564926727937	1.4370467058642	0.040983606557377	0.760392271662763	0.75187969924812	2522	tags=40%, list=13%, signal=35%	CYSLTR2/CYSLTR1/PTGER4/LTB4R2/PTGDR/PTGER2
GO_TOLL_LIKE_RECEPTOR_BINDING	GO_TOLL_LIKE_RECEPTOR_BINDING	GO_TOLL_LIKE_RECEPTOR_BINDING	12	0.641059163999121	1.43365090954093	0.0646258503401361	0.796168582375479	0.787255495059488	5974	tags=75%, list=31%, signal=52%	TLR6/TLR1/TLR2/SYK/TIRAP/S100A9/MYD88/LY96/S100A8
GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY	10	0.657318656843273	1.43158452563432	0.0619195046439628	0.796168582375479	0.787255495059488	1272	tags=30%, list=7%, signal=28%	B3GALT2/B3GALT5/B3GAT1
GO_PROTEIN_PHOSPHATASE_2A_BINDING	GO_PROTEIN_PHOSPHATASE_2A_BINDING	GO_PROTEIN_PHOSPHATASE_2A_BINDING	32	0.490711975697225	1.43134909956553	0.0491803278688525	0.796168582375479	0.787255495059488	6971	tags=53%, list=36%, signal=34%	GRIN3A/ADCY8/MFHAS1/BOD1L1/CTTNBP2NL/STRN/SPHK1/SLC6A3/MAPT/STAT1/MASTL/BCL2/STRN3/FOXO1/HMGCR/ANKLE2/PPP2R2A
GO_VIRION_BINDING	GO_VIRION_BINDING	GO_VIRION_BINDING	11	0.647928051090623	1.42939658689294	0.087378640776699	0.917034421888791	0.906768244530125	1087	tags=27%, list=6%, signal=26%	CD209/PTX3/SIGLEC1
GO_ADENYLATE_CYCLASE_ACTIVITY	GO_ADENYLATE_CYCLASE_ACTIVITY	GO_ADENYLATE_CYCLASE_ACTIVITY	10	0.656281503540892	1.42932569332682	0.0619195046439628	0.796168582375479	0.787255495059488	1487	tags=40%, list=8%, signal=37%	ADCY7/ADCY2/ADCY8/ADCY1
GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	GO_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	16	0.595364592290011	1.42431024787529	0.0555555555555556	0.796168582375479	0.787255495059488	2700	tags=19%, list=14%, signal=16%	MS4A1/HLA-DOB/HLA-DOA
GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	GO_RAB_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	32	0.484822376237547	1.41416983086838	0.0573770491803279	0.796168582375479	0.787255495059488	6503	tags=59%, list=33%, signal=40%	SH3BP5/DENND2C/DENND5B/SMCR8/RIC1/DENND4C/DENND1B/SBF2/ALS2/DENND3/DENND4A/RAB3IP/RAB3GAP2/C9orf72/DENND5A/RIN3/RGP1/RIN2/DENND6A
GO_DYNEIN_HEAVY_CHAIN_BINDING	GO_DYNEIN_HEAVY_CHAIN_BINDING	GO_DYNEIN_HEAVY_CHAIN_BINDING	14	0.610089302353026	1.40870356068392	0.0615384615384615	0.796168582375479	0.787255495059488	4800	tags=43%, list=25%, signal=32%	TRIM58/DYNC1I1/WDR78/DNAI2/DYNC1LI2/DNAL1
GO_AMYLOID_BETA_BINDING	GO_AMYLOID_BETA_BINDING	GO_AMYLOID_BETA_BINDING	76	0.417672963566174	1.40044831580224	0.0645161290322581	0.796168582375479	0.787255495059488	2836	tags=34%, list=15%, signal=29%	IAPP/FPR2/GRIN2B/TLR6/GRIA1/APBA2/GRIN2A/CHRNA7/CACNA1B/BCHE/EPHB2/TGFB2/FCGR2B/MARCO/MSR1/GRIA3/ITGAM/NLGN1/APBA1/COL25A1/LILRB2/TLR4/EPHA4/TLR2/ITGA2/FZD5
GO_5_3_EXONUCLEASE_ACTIVITY	GO_5_3_EXONUCLEASE_ACTIVITY	GO_5_3_EXONUCLEASE_ACTIVITY	19	0.555703676512617	1.39262325429222	0.0792079207920792	0.884914297881401	0.875007704505595	5348	tags=53%, list=27%, signal=38%	POLQ/EXO1/PLD4/DCLRE1B/XRN1/DCP2/FAN1/DCLRE1A/MRE11/EXO5
GO_INTEGRIN_BINDING	GO_INTEGRIN_BINDING	GO_INTEGRIN_BINDING	137	0.387490226780326	1.39202005143372	0.2	1	0.988805025074718	5682	tags=52%, list=29%, signal=37%	PTPRZ1/IBSP/ADAM23/CD226/ITGBL1/TNXB/FAP/FERMT1/ITGA4/ITGB3/CDH17/ICAM3/IL1B/ANGPTL3/ITGAM/LGALS12/NRG1/TSPAN8/CD40LG/JAML/DST/FGF2/FBN1/COL16A1/ITGB6/ITGB8/ADAM17/SEMA7A/ECM2/FRMD5/COL5A1/ITGA2/ITGB7/LYN/ADAM22/UTRN/ITGAX/ADAMTS5/FGF1/VCAM1/LCP1/FBLN5/CD177/PRKCA/CXCL12/COMP/ICAM1/TLN2/ILK/EMILIN1/SYK/EGFR/SFRP2/ITGB2/ADAM9/FCER2/TGFBI/S1PR3/FERMT3/ITGB4/ITGAV/THBS1/FN1/LAMA3/ADAM10/S1PR2/LTBP4/ITGB1/JAM2/KDR/COL3A1
GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	32	0.474353052446593	1.38363204511341	0.0655737704918033	0.796168582375479	0.787255495059488	7718	tags=59%, list=40%, signal=36%	PTAFR/DUSP9/DUSP4/DUSP10/MAPK14/NFATC1/GCH1/TPR/SIRT1/DUSP16/PPM1D/DUSP7/PTPRJ/IQGAP1/ATF7/ACE/DUSP5/NBR1/DUSP2
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING	GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING	14	0.598482643671262	1.38190364573772	0.0692307692307692	0.815285624607659	0.806158522483233	1939	tags=21%, list=10%, signal=19%	GREM1/ITGB3/CCDC88A
GO_BUTYRATE_COA_LIGASE_ACTIVITY	GO_BUTYRATE_COA_LIGASE_ACTIVITY	GO_BUTYRATE_COA_LIGASE_ACTIVITY	10	0.629486310418324	1.37096802549511	0.0835913312693498	0.895375187513964	0.885351484741025	4181	tags=50%, list=21%, signal=39%	ACSM4/ACSM6/ACSM5/ACSM2A/ACSM2B
GO_WNT_PROTEIN_BINDING	GO_WNT_PROTEIN_BINDING	GO_WNT_PROTEIN_BINDING	30	0.479641753645861	1.36912540564794	0.0703125	0.815285624607659	0.806158522483233	5363	tags=50%, list=28%, signal=36%	PTPRO/SFRP5/ROR1/APCDD1L/SFRP1/TRABD2A/FZD5/LRP6/TRABD2B/SFRP4/RECK/SFRP2/ROR2/FZD1/CTHRC1
