	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	GO_ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_ROTATIONAL_MECHANISM	20	0.712488034102233	1.61004874118179	0.035	1	1	4024	tags=60%, list=21%, signal=48%	ATP6V0A4/ATP6V0D2/ATP6V1C2/ATP6V1D/ATP6V1A/ATP6V1H/ATP6V0E2/ATP6V0C/ATP6V1E1/ATP6V1C1/ATP5F1B/ATP6V0B
GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	17	0.697018750543005	1.57673330279904	0.0511627906976744	1	1	1044	tags=29%, list=5%, signal=28%	ATP6V1G3/ATP4B/ATP6V0D2/ATP2C2/ATP6V1C2
GO_RETINOID_X_RECEPTOR_BINDING	GO_RETINOID_X_RECEPTOR_BINDING	GO_RETINOID_X_RECEPTOR_BINDING	18	0.687201748762705	1.56084662580735	0.0432692307692308	1	1	63	tags=6%, list=0%, signal=6%	NR0B2
GO_INORGANIC_ANION_EXCHANGER_ACTIVITY	GO_INORGANIC_ANION_EXCHANGER_ACTIVITY	GO_INORGANIC_ANION_EXCHANGER_ACTIVITY	13	0.726084398107077	1.54804627329723	0.0869565217391304	1	1	798	tags=38%, list=4%, signal=37%	SLC4A9/SLC4A1/SLC4A5/SLC22A8/SLC22A6
GO_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	14	0.721807161444273	1.54369832797588	0.0570175438596491	1	1	1186	tags=50%, list=6%, signal=47%	AQP6/AQP5/AQP7/AQP2/AQP4/AQP10/SLC5A1
GO_COA_HYDROLASE_ACTIVITY	GO_COA_HYDROLASE_ACTIVITY	GO_COA_HYDROLASE_ACTIVITY	21	0.671563457670276	1.51751849050498	0.0412371134020619	1	1	3253	tags=57%, list=17%, signal=48%	ACOT12/ACOT6/ACOT11/ACOT1/ACOT4/NUDT7/ACOT2/HIBCH/ACAA2/THEM4/ACOT8/THEM5
GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING	GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING	GO_TRANSLATION_REPRESSOR_ACTIVITY_MRNA_REGULATORY_ELEMENT_BINDING	15	0.697368733463087	1.50881944443885	0.0755555555555556	1	1	1786	tags=33%, list=9%, signal=30%	PAIP2B/CELF4/CPEB3/CPEB4/CPEB1
GO_ALDEHYDE_LYASE_ACTIVITY	GO_ALDEHYDE_LYASE_ACTIVITY	GO_ALDEHYDE_LYASE_ACTIVITY	10	0.721928177721811	1.49375441318617	0.0894308943089431	1	1	2561	tags=30%, list=13%, signal=26%	CYP17A1/ALDOB/HOGA1
GO_BETA_TUBULIN_BINDING	GO_BETA_TUBULIN_BINDING	GO_BETA_TUBULIN_BINDING	37	0.583461784874312	1.4914983693502	0.0350877192982456	1	1	507	tags=5%, list=3%, signal=5%	SLC6A2/PACRG
GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	GO_PROTON_TRANSPORTING_ATP_SYNTHASE_ACTIVITY_ROTATIONAL_MECHANISM	18	0.653637655016077	1.48461224112042	0.0576923076923077	1	1	6129	tags=83%, list=31%, signal=57%	ATP5F1A/ATP6V0C/ATP5PO/ATP5PB/ATP5MC1/ATP5MG/ATP5MC3/ATP5F1B/ATP5F1D/ATP5PF/ATP5PD/ATP5F1C/ATP5MF/ATP5ME/ATP5F1E
GO_MYOSIN_II_BINDING	GO_MYOSIN_II_BINDING	GO_MYOSIN_II_BINDING	13	0.690091322473035	1.47130733393281	0.1	1	1	15	tags=8%, list=0%, signal=8%	STXBP5L
GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	GO_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY	16	0.641565289044391	1.43093763612877	0.103603603603604	1	1	632	tags=19%, list=3%, signal=18%	BSND/CFTR/WNK3
GO_PRENYLTRANSFERASE_ACTIVITY	GO_PRENYLTRANSFERASE_ACTIVITY	GO_PRENYLTRANSFERASE_ACTIVITY	17	0.629623711906767	1.42427829096701	0.0883720930232558	1	1	5546	tags=65%, list=28%, signal=46%	CHM/FDFT1/PDSS2/COX10/PTAR1/DHDDS/UBIAD1/NUS1/COQ2/RABGGTB/GGPS1
GO_TRANSLATION_REPRESSOR_ACTIVITY	GO_TRANSLATION_REPRESSOR_ACTIVITY	GO_TRANSLATION_REPRESSOR_ACTIVITY	25	0.599867996115495	1.40370151478517	0.0575916230366492	1	1	1786	tags=24%, list=9%, signal=22%	TRIM71/PAIP2B/CELF4/CPEB3/CPEB4/CPEB1
GO_ENOYL_COA_HYDRATASE_ACTIVITY	GO_ENOYL_COA_HYDRATASE_ACTIVITY	GO_ENOYL_COA_HYDRATASE_ACTIVITY	10	0.678185648192762	1.4032459685177	0.138211382113821	1	1	3226	tags=60%, list=17%, signal=50%	AUH/ECHDC3/ECI1/HADHB/EHHADH/HSD17B4
GO_RNA_7_METHYLGUANOSINE_CAP_BINDING	GO_RNA_7_METHYLGUANOSINE_CAP_BINDING	GO_RNA_7_METHYLGUANOSINE_CAP_BINDING	12	0.664668487718171	1.39305546618657	0.14468085106383	1	1	2209	tags=25%, list=11%, signal=22%	EIF4E1B/DCPS/EIF4E
GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMMONIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	10	0.669527204039435	1.38533062795547	0.142276422764228	1	1	209	tags=20%, list=1%, signal=20%	RHBG/RHCG
GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	19	0.61315874119982	1.38520057117727	0.0931372549019608	1	1	715	tags=26%, list=4%, signal=25%	SLC6A2/CPLX3/SLC6A4/SLC6A15/SLC17A8
GO_ALPHA_TUBULIN_BINDING	GO_ALPHA_TUBULIN_BINDING	GO_ALPHA_TUBULIN_BINDING	34	0.542537032483462	1.37470553444968	0.0561797752808989	1	1	1188	tags=15%, list=6%, signal=14%	SLC6A2/PACRG/C9orf24/PPARGC1A/SNCA
GO_PALMITOYL_COA_HYDROLASE_ACTIVITY	GO_PALMITOYL_COA_HYDROLASE_ACTIVITY	GO_PALMITOYL_COA_HYDROLASE_ACTIVITY	13	0.644583454502911	1.37428240735332	0.152173913043478	1	1	3253	tags=62%, list=17%, signal=51%	ACOT11/ACOT1/ACOT4/ACOT2/ACAA2/THEM4/ACOT8/THEM5
GO_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_BICARBONATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	21	0.603616278695785	1.36397961149994	0.077319587628866	1	1	1087	tags=38%, list=6%, signal=36%	SLC4A9/SLC26A3/SLC26A7/CFTR/SLC4A1/SLC4A5/SLC26A9/SLC26A4
GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	GO_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY	11	0.654460585686878	1.36362121495582	0.148471615720524	1	1	690	tags=27%, list=4%, signal=26%	SLC6A2/SLC6A4/SLC18A2
GO_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY	12	0.649259294830004	1.36075987706352	0.161702127659574	1	1	88	tags=8%, list=0%, signal=8%	PIK3C2G
GO_POTASSIUM_ION_BINDING	GO_POTASSIUM_ION_BINDING	GO_POTASSIUM_ION_BINDING	12	0.648236604016877	1.35861645511142	0.165957446808511	1	1	1785	tags=33%, list=9%, signal=30%	KCNA4/KCNJ11/ACAT1/PKLR
GO_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	GO_MAGNESIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	12	0.64292071745764	1.34747507415864	0.165957446808511	1	1	2200	tags=42%, list=11%, signal=37%	PPM1E/PDP2/PPM1L/PDP1/PPM1H
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	33	0.529478536295974	1.34116164435507	0.0546448087431694	1	1	1567	tags=27%, list=8%, signal=25%	ATP6V1G3/ATP4B/ATP6V0D2/ATP2C2/ABCB11/ATP2B2/ATP6V1C2/ATP7B/ABCC4
GO_RETINOIC_ACID_RECEPTOR_BINDING	GO_RETINOIC_ACID_RECEPTOR_BINDING	GO_RETINOIC_ACID_RECEPTOR_BINDING	27	0.564357761834811	1.33971182617518	0.0893854748603352	1	1	63	tags=4%, list=0%, signal=4%	NR0B2
GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_KINASE_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_KINASE_ACTIVITY	GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_KINASE_ACTIVITY	15	0.614575652358378	1.32968923018987	0.16	1	1	1100	tags=13%, list=6%, signal=13%	PIK3C2G/PIP5K1B
GO_SOLUTE_ANION_ANTIPORTER_ACTIVITY	GO_SOLUTE_ANION_ANTIPORTER_ACTIVITY	GO_SOLUTE_ANION_ANTIPORTER_ACTIVITY	28	0.558072476710054	1.32848529778236	0.0944444444444444	1	1	1087	tags=29%, list=6%, signal=27%	SLC4A9/SLC26A3/SLC26A7/SLC4A1/SLC4A5/SLC26A9/SLC22A6/SLC26A4
GO_S_ADENOSYL_L_METHIONINE_BINDING	GO_S_ADENOSYL_L_METHIONINE_BINDING	GO_S_ADENOSYL_L_METHIONINE_BINDING	16	0.591586882543702	1.31946654491356	0.144144144144144	1	1	100	tags=6%, list=1%, signal=6%	PRMT8
GO_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	GO_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	GO_ACTIVIN_ACTIVATED_RECEPTOR_ACTIVITY	10	0.633571518274283	1.31093408000478	0.170731707317073	1	1	314	tags=10%, list=2%, signal=10%	ACVR1C
GO_ANTIPORTER_ACTIVITY	GO_ANTIPORTER_ACTIVITY	GO_ANTIPORTER_ACTIVITY	82	0.443518436016199	1.31057474154288	0.0697674418604651	1	1	798	tags=12%, list=4%, signal=12%	SLC24A2/SLC4A9/SLC9A4/SLC26A3/SLC9A2/SLC26A7/SLC4A1/SLC4A5/SLC26A9/SLC22A6
GO_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_POLYOL_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11	0.626719198015897	1.30581980477501	0.170305676855895	1	1	1221	tags=45%, list=6%, signal=43%	AQP7/AQP2/AQP10/SLC5A1/SLC5A11
GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	58	0.474917559986288	1.30371245425619	0.0982142857142857	1	1	2220	tags=29%, list=11%, signal=26%	ATP6V1G3/ATP6V0A4/ATP4B/ATP6V0D2/KCNJ11/ATP2C2/ABCB11/ATP2B2/ATP6V1C2/ABCC8/ATP7B/ABCC4/ATP8A1/FXYD2/ATP6V1D/ATP6V1A/ATP7A
GO_THIOLESTER_HYDROLASE_ACTIVITY	GO_THIOLESTER_HYDROLASE_ACTIVITY	GO_THIOLESTER_HYDROLASE_ACTIVITY	38	0.505259171718182	1.30098029803492	0.0909090909090909	1	1	3253	tags=45%, list=17%, signal=37%	ACOT12/ACOT6/ACOT11/ACOT1/ACOT4/NUDT7/ACOT2/HIBCH/ABHD17C/ACAA2/LYPLAL1/THEM4/LYPLA1/HAGH/UFSP2/ACOT8/THEM5
GO_ACYL_COA_BINDING	GO_ACYL_COA_BINDING	GO_ACYL_COA_BINDING	24	0.56716276663899	1.29804370605766	0.116402116402116	1	1	3607	tags=42%, list=19%, signal=34%	ACOT12/ACOT11/PANK1/ALDH6A1/ACADL/GCDH/ECI2/ACBD5/HMGCL/PNPLA3
GO_DEMETHYLASE_ACTIVITY	GO_DEMETHYLASE_ACTIVITY	GO_DEMETHYLASE_ACTIVITY	38	0.502659174540759	1.29428562470267	0.096969696969697	1	1	868	tags=8%, list=4%, signal=8%	CYP1A2/CYP1A1/CYP51A1
GO_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GO_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GO_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	19	0.572734821304459	1.29387799324466	0.137254901960784	1	1	4638	tags=53%, list=24%, signal=40%	CDS1/CHPT1/SELENOI/PIGO/PIGF/SGMS1/CEPT1/AASDHPPT/PTDSS2/SGMS2
GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY	GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY	GO_POTASSIUM_ION_ANTIPORTER_ACTIVITY	16	0.579407429218951	1.29230167417091	0.162162162162162	1	1	199	tags=19%, list=1%, signal=19%	SLC24A2/SLC9A4/SLC9A2
GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	GO_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY	25	0.551537582295837	1.29060750822346	0.12565445026178	1	1	1805	tags=28%, list=9%, signal=25%	PIP/PGA4/PGC/REN/NRIP3/PGA5/NAPSA
GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	24	0.561999923145074	1.28622770385012	0.121693121693122	1	1	48	tags=4%, list=0%, signal=4%	DNTT
GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	10	0.6153052180514	1.27313895382392	0.207317073170732	1	1	271	tags=30%, list=1%, signal=30%	CHRM1/GRM1/ADRB1
GO_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING	GO_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING	GO_SMALL_RIBOSOMAL_SUBUNIT_RRNA_BINDING	10	0.614193005765631	1.27083765563175	0.211382113821138	1	1	6802	tags=90%, list=35%, signal=59%	MRPS18C/UTP23/MRPS18A/MRPS11/MRPS6/CIRBP/RPS14/RPS13/RPS3
GO_SYNTAXIN_BINDING	GO_SYNTAXIN_BINDING	GO_SYNTAXIN_BINDING	77	0.423963453409792	1.24453610835696	0.0813953488372093	1	1	373	tags=8%, list=2%, signal=8%	STXBP5L/SYT10/UNC13C/CPLX3/SLC6A4/SYT4
GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	13	0.582000677492099	1.2408529672266	0.204347826086957	1	1	2707	tags=46%, list=14%, signal=40%	ACSBG1/SLC27A6/SLC27A2/ACSL6/ACSL1/SLC27A5
GO_MRNA_METHYLTRANSFERASE_ACTIVITY	GO_MRNA_METHYLTRANSFERASE_ACTIVITY	GO_MRNA_METHYLTRANSFERASE_ACTIVITY	12	0.591060404312885	1.23878285534673	0.234042553191489	1	1	5068	tags=58%, list=26%, signal=43%	METTL14/TRMT61B/CMTR2/TRMT10C/RAMAC/RNMT/METTL16
GO_ACTIVIN_RECEPTOR_BINDING	GO_ACTIVIN_RECEPTOR_BINDING	GO_ACTIVIN_RECEPTOR_BINDING	10	0.59686790041605	1.23498997247784	0.227642276422764	1	1	1405	tags=30%, list=7%, signal=28%	CFC1B/TDGF1/CFC1
GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY	GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY	GO_CATION_CHLORIDE_SYMPORTER_ACTIVITY	17	0.544821194288997	1.23244564143645	0.190697674418605	1	1	690	tags=18%, list=4%, signal=17%	SLC6A2/SLC6A4/SLC18A2
GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALCOHOL_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	10	0.58504052443107	1.21051773878594	0.264227642276423	1	1	2151	tags=60%, list=11%, signal=53%	ADH4/ADH1C/ADH6/ADH7/ADHFE1/DHRS4
GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING	GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING	GO_RIBOSOMAL_SMALL_SUBUNIT_BINDING	17	0.523074861486856	1.18325303777095	0.232558139534884	1	1	6377	tags=65%, list=33%, signal=44%	EIF1B/DHX29/UNG/EIF4B/MTIF2/ABCE1/PTCD3/MTIF3/NPM1/EIF1/EIF4H
GO_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	GO_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY	11	0.565863966453803	1.17902304021198	0.266375545851528	1	1	2122	tags=36%, list=11%, signal=32%	CLCNKB/CLCNKA/CLCN5/CLCN4
GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	GO_ALDEHYDE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY	16	0.524699460756471	1.17028183861262	0.265765765765766	1	1	3694	tags=50%, list=19%, signal=41%	ADH4/ALDH1L1/ALDH3B2/ALDH3A1/ALDH3A2/ALDH4A1/ADH5/ALDH1B1
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	19	0.511852685459947	1.15633780392715	0.269607843137255	1	1	1086	tags=16%, list=6%, signal=15%	ACVR1C/BMPR1B/TGFBR3L
GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING	GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING	GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING	10	0.556849744048432	1.15218769445852	0.308943089430894	1	1	4933	tags=50%, list=25%, signal=37%	INSRR/PRKCZ/PIK3CA/PRKCD/IGF1R
GO_LYSOPHOSPHOLIPASE_ACTIVITY	GO_LYSOPHOSPHOLIPASE_ACTIVITY	GO_LYSOPHOSPHOLIPASE_ACTIVITY	25	0.492237204640895	1.15184359602844	0.246073298429319	1	1	607	tags=8%, list=3%, signal=8%	PLA2G4F/LGALS13
GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING	80	0.397101182566046	1.14987476012209	0.148148148148148	1	1	1132	tags=14%, list=6%, signal=13%	SYT10/AMER2/AMER3/FRMPD4/PLCZ1/GSDMC/RAG2/STXBP6/SYT7/TTPA/SYT9
