	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
PRSS51	0.547041522300156	0.502865078450725	1.08784949630134	0.121478973905346	0.245975537594991	0.312179438865442
TMPRSS11E	0.083788454773522	0.0766553623597171	1.09305405641854	0.128364750505267	0.778879910083925	0.820147573082497
RTL3	0.086178489324694	0.0451545642165724	1.90852222405161	0.932455986313686	0.012649717787079	0.0229435416106559
NCK2	2.4670189731057	2.47840791907804	0.995404733060818	-0.00664484796974159	0.480781767334877	0.549239962964397
ADAD1	0.0262654688726972	0.00625024325224623	4.20231146415907	2.0711830946966	0.0452437181984793	0.0721359078368963
MELK	0.98835853440427	1.00635160973583	0.982120488348718	-0.0260280670072932	0.641911858579814	0.700345698046199
SNRK	2.18419584522176	2.31939093453671	0.941710952085808	-0.0866437866245335	3.47898006923758e-08	1.48948837678337e-07
HES5	0.397225295433109	0.362420026396946	1.09603572236938	0.132294819872622	0.332489057387738	0.403773620011616
KIF23	0.845071359801352	0.819536223695143	1.0311580322723	0.0442654528844158	0.469561732532989	0.53834260603078
ASNS	1.87320673919888	1.7707315736443	1.05787165433758	0.0811646039333409	2.4384977738817e-05	7.10810094159249e-05
B3GNT6	0.0344989737309958	0.0172855201635643	1.99583081125411	0.9969894270328	0.0245299931555485	0.0418823585288232
TIMP3	1.2055194436823	1.63351519943468	0.737990956006712	-0.438324958553201	1.9781205485356e-14	1.96764577577349e-13
HOXD4	1.18329002596872	1.12166092391059	1.05494450305291	0.0771671057795805	0.146580588632852	0.199553894044
PNPLA7	1.18937975442042	1.0775097510787	1.10382272942749	0.142508498283761	0.0190719339633345	0.0332758151208095
EIF4E1B	0.0116782869706734	0.00598068548183724	1.95266696537365	0.965445913190755	0.0170857501630321	0.030122481290948
OR51E2	0.948606796003589	0.921906609429912	1.02896192119741	0.041189593392072	0.55086339425926	0.615973170983282
SPOCK2	2.34079081323249	2.34150637930747	0.999694399263096	-0.000440956049301908	0.980559225586606	0.985249448699272
INPPL1	2.33704667040042	2.353630965737	0.992953740166571	-0.010201587996627	0.224882230549544	0.289204085051404
SLC4A1AP	1.87724180102116	1.95659109955674	0.959445129565625	-0.0597277934871636	3.10813597755637e-10	1.72993004152539e-09
CTDSPL	2.03448102884689	2.15969920180052	0.942020549505581	-0.0861695633439629	7.11060283870982e-09	3.33604075545233e-08
PCED1B	1.6489851266469	1.58480297671663	1.04049850415049	0.0572748910163324	0.0390273248740839	0.0634360444912308
POU3F1	0.27161428442738	0.262079762733807	1.03638022865297	0.0515533981524648	0.717363832767819	0.765857141753764
TTLL12	1.97572021836623	2.01640380183057	0.97982369234406	-0.0294059181736925	0.0225466991390238	0.038800089503723
HLA-DOB	1.26211874779339	1.2852459465751	0.982005624026019	-0.0261968078919828	0.652862285656544	0.709953666161216
MED8	2.17751532182573	2.17335867984192	1.00191254302493	0.00275658113699948	0.664458923288098	0.71979979623801
OR2T5	0.0129540273236616	0.025496296569405	0.508074860535083	-0.976887013311535	0.00453796605848957	0.00910856929196058
OR6C1	0.0022579517705607	0.00142133758803329	1.58861046775315	0.667765414721469	0.517177765248968	0.58429243707517
GGCT	2.14472361211118	2.09669973025206	1.022904510916	0.0326714744499675	0.000599191488972982	0.00140530583249018
KIF26B	0.572925908682586	0.587778873653314	0.974730352456513	-0.0369249252328848	0.70226525635833	0.752540124592561
HOXB8	1.50902734529209	1.28135885039161	1.17767738899287	0.235944383783169	5.07962542752156e-05	0.000141785344123534
CYREN	2.06482042514352	2.17495515686739	0.949362297711696	-0.0749693381307745	1.39236585854129e-11	9.23642085312824e-11
KATNAL2	0.908085752763687	0.932269985661956	0.974058767020052	-0.0379192791189843	0.442547143592105	0.512939839644935
VGLL4	1.63142307080258	1.89173244268881	0.862396306151924	-0.213577096189006	3.54364359912782e-15	3.96498404081106e-14
TCF20	1.8056315668425	1.9562694212921	0.922997388391366	-0.115601529096654	5.37414416727461e-15	5.86860147858451e-14
FBP2	0.0608189356883864	0.0749423888671917	0.811542527636342	-0.301261395921348	0.0923102432986432	0.133741687413401
DCX	0.0580681352487005	0.0722153086221371	0.804097307851152	-0.314557995150355	0.16675833032323	0.223273986786007
AGBL4	0.155883368436271	0.162123793543583	0.961508271112375	-0.0566288268786311	0.645959687725136	0.703857909498481
RBM8A	2.29708049032283	2.34461979199325	0.979724089239216	-0.0295525815078447	3.5079894845846e-05	0.000100061443379829
HNRNPA3	2.57897957325528	2.61985746956937	0.984396900675362	-0.0226879793376575	0.000187793131155059	0.000480262679702216
IL6	1.07708803265913	0.929330297588272	1.15899377805104	0.212872821392699	0.038443727346774	0.0625916040875554
MFF	2.15500963481718	2.17370296680203	0.99140023624647	-0.0124604922909752	0.0869345257831391	0.126875309704124
GINS3	0.888445210619956	0.949443630014998	0.935753511354773	-0.0957995381317613	0.00198708921880294	0.00426784031572001
HRC	1.54758633138837	1.42677929739855	1.08467114304931	0.117257704230628	0.00508647817238862	0.0101232108369788
MAGEB3	0.0140133481217174	0.00137308867806903	10.2057123808088	3.35130498400858	0.066151159718737	0.100180546997306
DYRK2	1.67155804061841	1.80975704703408	0.923636707677334	-0.114602584257257	1.60189038076738e-11	1.05368789490476e-10
RNF151	0.0603047009539041	0.0363293411436938	1.6599448009635	0.73113526765637	0.000366470416918748	0.000891355336768508
PPIC	2.3371334390888	2.2694622595494	1.02981815593304	0.0423896105205496	0.00078311385043696	0.00180241660958252
ATP2B2	1.00667225931989	0.989581037786193	1.01727116919291	0.0247043028956294	0.769790468312572	0.812064722120763
RAB4B-EGLN2	0.0203960563010485	0.019561734861654	1.04265068744133	0.0602559019569058	0.698475975750128	0.74954279935482
MPPED2	0.527436480024175	0.575741698713554	0.916099148633296	-0.126424346455239	0.136486393606503	0.187510420921001
VAMP7	2.27174483941657	2.39703011439558	0.947733124324722	-0.0774472324070803	1.60313651716117e-16	2.22593283576835e-15
MOGAT3	1.0487820311842	0.964456201986218	1.0874335496255	0.12092724412935	0.20471655365308	0.266640615518805
DEF6	1.84211280736185	1.762102579021	1.04540611272773	0.0640635002017159	0.0205648481046992	0.0357020236890966
ATP6AP1	2.64472495065077	2.64811015062222	0.998721654395435	-0.00184544267248745	0.699863537882718	0.750743140570876
SLC37A1	1.53362835685514	1.6020570002984	0.957287010742747	-0.0629765610886866	0.00709342493334838	0.0136893361155679
SPR	2.56117270101511	2.54002795842182	1.00832461017729	0.0119601607651874	0.170749583617933	0.227837160409804
CATSPER1	0.444986638379266	0.330112164187299	1.34798618970851	0.430805715999657	6.47319406138684e-06	2.04099934124037e-05
SHCBP1L	0.0314963917757551	0.00807069324496866	3.90256336348681	1.96442205653273	0.0355550897028568	0.0583799153164407
KLHL17	1.34164622817713	1.13137047851843	1.185859321638	0.245932873279313	3.30712686757164e-08	1.42058114522602e-07
SGSM3	2.14627787078226	2.07505109210221	1.03432531321814	0.0486900095918715	1.86251876429288e-05	5.50138593577649e-05
CLCN2	1.29662174794554	1.21312418744115	1.0688285349256	0.0960304296219533	0.00100935752032001	0.00228438467527476
GLO1	2.61647971915769	2.68285834921523	0.975258242733183	-0.0361438081486421	5.18405066252069e-08	2.16658050493857e-07
ZSCAN1	0.320329060280221	0.247559718243831	1.29394661842649	0.371778100390749	0.00111458213884541	0.0025031011224835
WDR33	1.71637984196336	1.77900180162917	0.96479938378451	-0.0516991090955872	5.288126278591e-06	1.68832872983419e-05
LPCAT2	1.50937796667085	1.66689326620698	0.905503667973556	-0.143207609695859	4.827187775775e-07	1.77663791235004e-06
CHIC1	1.46052499627397	1.67564597205049	0.871619077439561	-0.198230321303846	7.58354537624262e-24	5.10869456794054e-22
AC010619.1	0.000428459926260592	0.000333227192137527	1.2857892043929	0.362654142895845	0.840129809149683	0.87116645178069
MAPK1IP1L	2.2440774559107	2.29152460433702	0.979294506226763	-0.0301853037220033	0.00103305341687094	0.00233227780133214
TLL1	1.05145703073028	1.36797795721533	0.76862132550048	-0.379655090166354	6.65040593045789e-11	4.03411804827367e-10
CLCA2	0.0658680333925877	0.0310584641774873	2.12077561260521	1.08459198545747	0.000923249927475009	0.00210192408613819
PRSS12	0.351709207345119	0.451073846339979	0.779715361905582	-0.358980536184388	0.0083422661769168	0.0158396843261975
RAB40C	2.12094156530854	2.05703682137474	1.03106640740202	0.0441372546694141	0.00268791365931636	0.00564635282240908
GGT7	1.97160905338484	1.99001501957326	0.990750840567839	-0.0134058086895222	0.500478415826138	0.568450368115083
FMNL2	2.08698798639687	2.21040588338223	0.944165052258859	-0.0828890115069226	2.44770619192387e-07	9.35780590321423e-07
PPT2	1.78639100303693	1.77693090112366	1.00532384343549	0.00766030942404227	0.589385359980699	0.651995039217607
ZNF600	1.32215042902031	1.27571569681274	1.03639896594797	0.0515794812033175	0.0405321012872161	0.0655329910408883
GABRE	1.36230940771931	1.24250481394064	1.09642183469592	0.132802964117134	0.0399156734488971	0.0647077086131984
DEFB103A	0.00091935136006316	0.000975698747200902	0.942249195974277	-0.0858194360557485	0.942011388424933	0.955262625708253
UBE2L6	2.70123748836607	2.73782141776064	0.98663757644774	-0.0194078609479572	0.00333175682758943	0.00687319972373676
ATOX1	2.179219145135	2.09646983447062	1.03947078527141	0.0558492112637721	1.49807639642615e-05	4.48321392165767e-05
MRPS18B	2.59843917237836	2.6505552526622	0.98033767444331	-0.0286493279712197	6.24616348765696e-05	0.000172011629397894
BARX1	0.189222997999329	0.108271270477441	1.7476750495761	0.805436965190059	0.0255114765200217	0.0433874993727818
SLC35A2	2.03679822772247	2.07036402898524	0.983787488193942	-0.0235813879002583	0.0376965654104754	0.0615289582971883
GNAI3	1.57072584086206	1.67695168531929	0.936655393600678	-0.0944097336496175	2.55547303819274e-10	1.4429503330168e-09
SLC2A9	1.43242090776469	1.69389351638613	0.84563810765432	-0.241887703401941	4.2200270136383e-10	2.31060671912662e-09
ITK	0.847406894525931	0.977177327353791	0.867198686261705	-0.205565523764258	0.00101832577712296	0.00230361421744722
CNR1	0.416346342434438	0.429673453236235	0.968983164537117	-0.0454564949330841	0.694122986546686	0.745731778771231
ASB13	2.39176759182647	2.46334634798057	0.970942471726407	-0.0425422762910116	0.000768003853148264	0.00177055974452496
