	mean_treat	mean_ctrl	FoldChange	log2FoldChange	pvalue	padj
OR2W3	0.14167722273926	0.184154871616438	0.769337359884503	-0.378311725953269	0.00251315562813897	0.00711447737303623
DMWD	1.73441070659129	1.77782017832326	0.975582754509564	-0.0356638392168077	0.0077376265232347	0.0186091680115614
FABP5	1.58731436617461	1.74313544403723	0.910608737608062	-0.135096792302332	0.000240691078465018	0.000932779390774172
KRTCAP2	1.64777521296757	1.75856786194774	0.936998365899018	-0.0938815630236457	4.75527547945532e-05	0.000224665203788728
LRRC71	0.162106571625907	0.293738500201869	0.551873763617982	-0.857589794242597	7.9700489820533e-11	2.18377106470397e-09
APCDD1	1.37040767449968	1.46546427772622	0.935135503013405	-0.0967526653294752	0.0188056773113652	0.0394896679460981
FAM20C	2.23768029915199	2.42346332028526	0.923339866719581	-0.115066316160852	5.43615869370394e-05	0.000252258423373397
LETM1	1.79691255512078	1.78363285831389	1.00744530845851	0.010701520780669	0.574024785289789	0.66942145447835
NOL10	2.00499819504525	2.0077233039945	0.998642686995847	-0.00195951888129411	0.851908719346768	0.894442346491023
JPT1	2.04339742524086	2.18426464234885	0.935508173150437	-0.0961778371325854	3.64984665677545e-09	5.8111983933794e-08
RAB21	2.06767772607226	2.00708752081707	1.03018812315196	0.0429078127058328	2.43523194374172e-05	0.000125163618134539
CD79B	1.43161157955417	1.55621067590247	0.919934300491776	-0.12039726386908	0.00428341866087666	0.0112845329530734
JAZF1	1.91531134142821	1.93899066972488	0.987787806993405	-0.0177269343292511	0.27688070796459	0.375400202012369
LYG1	2.05668631868265	2.11961529708278	0.970311132172548	-0.0434806704026854	0.422047728952431	0.527114463164218
RADIL	0.182502869519303	0.250442354272674	0.728722064801387	-0.456559420512442	4.79969124447834e-05	0.000226435083680582
EFNB1	2.27734953460532	2.37741861704024	0.957908514000153	-0.0620402183631046	0.000407547416619169	0.00148182511279957
SMIM3	2.24549444116579	2.41553638953388	0.92960489061359	-0.105310436164914	0.00048659808930552	0.00172338293558242
MAP6D1	0.68417059573978	0.876333244634423	0.780719663357281	-0.35712348875784	1.66035037753941e-15	2.19166249835202e-13
CYP26B1	0.954520760436697	1.07494415301678	0.88797241955117	-0.171413227765458	0.0109988096254851	0.0250580460458865
NANS	1.9550059673819	1.95163778887241	1.00172582152728	0.00248768812292987	0.807104983062169	0.860767848739574
RAB3B	0.172172650454244	0.155207390853572	1.10930703433239	0.149658730334781	0.609948395069241	0.701144562875709
PRAMEF2	0.00482420784893617	0.00482719638053353	0.999380897033853	-0.000893453377423981	0.998733040029528	0.99893777913873
RGPD2	0.0554382407173559	0.0820176012541559	0.67593101809408	-0.56505207461014	0.00167791890929262	0.00502449782525148
TAOK1	1.8189079523928	1.84295210864447	0.986953455741529	-0.0189460454176594	0.288550474624017	0.388071187681041
TBC1D4	2.13902393943268	1.95826593509583	1.09230513644614	0.127375930748739	2.66758571619176e-09	4.43900805379235e-08
CCDC68	1.28131643907627	1.07227635117449	1.19494982582877	0.256950042852311	4.82701393424287e-05	0.00022733978837842
NLGN4X	0.655621373549418	0.596136812748348	1.0997834046296	0.137219422081467	0.134179712875483	0.208244266108407
TRIM39-RPP21	0.0160557596150124	0.0221541511660411	0.724729171281605	-0.464486129064358	0.00745696060769152	0.0180417776314911
PRR32	0.00185719508687697	0.00590979797221649	0.314256950171246	-1.66998344294895	0.00271376984936853	0.007611802983096
SORT1	2.14453862302449	2.2166607655261	0.967463608494691	-0.0477207001229927	0.00372828161543833	0.0100171625399243
FXYD7	0.114543479377475	0.215971420273772	0.530364060357043	-0.914945079054902	9.64625485344257e-16	1.4063375732601e-13
GPR61	0.0974941714980651	0.0905125396374642	1.07713441572367	0.107198295191072	0.737270921691206	0.805880781118809
NBEAL1	0.982404398190623	1.00488258909152	0.977631027599737	-0.0326380214186036	0.550139388908027	0.647207220384633
COX6B1	3.04439094958905	2.9939908194491	1.01683376241923	0.024083838746348	1.21390654782663e-05	6.86393004872389e-05
RACK1	3.16595592837767	3.16419561124294	1.00055632373943	0.000802382328521839	0.882421228933143	0.917235360232903
ARHGAP12	2.03874079183008	1.95711738732025	1.04170593191735	0.0589480698997782	1.57925793143112e-05	8.57963930712968e-05
GOLGA8T	0.0464652315975115	0.0552584758834822	0.840870669243355	-0.250044172158932	0.119569235784193	0.189115787649741
OR10G9	0.0010385755256322	0.00103788664270757	1.00066373618879	0.000957251262008639	0.999225062443595	0.99932736868527
ANGPTL4	2.82695936786549	3.15830100227127	0.895088646025981	-0.159897526645608	8.97994938631188e-05	0.000391327885815277
ZNF229	0.977643110106362	0.942959208486294	1.03678197456255	0.0521125409323244	0.44687750260889	0.551357767523511
OXGR1	0.38861403137642	0.117085550705008	3.31906054194095	1.73077494540337	0.000130093040980384	0.000541897153218079
JAML	1.15854517479337	1.37483922434969	0.842676841244017	-0.246948617834697	8.88063161645115e-07	6.99000883396413e-06
ZNF135	0.939938120237039	0.971918655230171	0.967095461311463	-0.0482697907455127	0.382714831287117	0.486987360387228
PTPRQ	0.0106033127929495	0.0243286988838014	0.435835588396772	-1.19814408955963	0.00196224931837668	0.00574902559745152
APOD	1.28320377653416	1.36957910019302	0.936932942648808	-0.0939822986250474	0.109410722445572	0.175589244532711
SNAI2	1.50717781287948	1.79064249300059	0.841696664058215	-0.248627695450581	2.12689428013985e-11	7.07853605737855e-10
BRI3	2.42360592171561	2.37725506706703	1.01949763628258	0.027858430452734	0.000239863534553668	0.000930310504474978
E2F6	1.41225614052902	1.43132191032892	0.986679607387886	-0.019346403185952	0.275839824581615	0.374204328166375
FOXN3	2.01458670287789	1.95756576300489	1.02912849261599	0.0414231222579151	0.0290640202968166	0.0570475937424505
SAP30BP	1.95313667348485	2.00083753112792	0.976159554735975	-0.0348111171678862	0.00128192996386128	0.00396477659370003
NR4A3	1.24162766501697	1.31630488721043	0.943267534050023	-0.0842610818801759	0.161253687024169	0.242066392323971
WSCD1	1.52287785270538	1.57249516196057	0.968446765080452	-0.0462553479331416	0.245475485144315	0.340041769678745
SLC28A3	0.0872397451437233	0.131737324272197	0.662224966429923	-0.594606692328744	0.00753833598421722	0.0182083248995633
THAP6	1.48900496540373	1.40405431381123	1.06050382150951	0.0847498196076397	4.49520592693198e-06	2.88591334172012e-05
SCN1A	0.0881642113558236	0.13005518310869	0.677898483154975	-0.560858852225648	0.0101270051235109	0.0233578715576044
FAM69B	1.43818038002109	1.48297016748223	0.969797243098165	-0.0442449423845689	0.265537170592889	0.363145548806628
AVL9	1.61624226055307	1.59334607164948	1.01436987815201	0.0205838102055524	0.25350050718807	0.348980756002123
NDRG3	2.309225402454	2.30783548007176	1.00060226233379	0.000868619340170258	0.918165865616585	0.944167193951237
UGT1A4	0.0484019853714395	0.0623979974005084	0.775697736912389	-0.36643350227911	0.488987187316412	0.590889442085123
TMBIM4	2.30434629244517	2.26721017488842	1.01637965371189	0.0234394003555784	0.0146957411013527	0.0320383883669264
INPP5A	1.9481001443068	1.96306528099649	0.992376648482065	-0.0110403071736318	0.411441710284353	0.516244468624905
FAM9B	0.022009314212164	0.0516571110076623	0.426065526755829	-1.23085276806115	0.00112092177571589	0.00352971112353088
MPHOSPH6	1.78327632054715	1.79246827474347	0.994871901318511	-0.00741731720074325	0.544410770417756	0.642053052271735
OR9I1	0.0217113440029283	0.0290130741748623	0.748329662416109	-0.418254132851035	0.133915709088898	0.207897114809339
RUVBL2	2.39638933868232	2.39600266450264	1.00016138303409	0.000232807717861075	0.979437590946135	0.98574482390004
HOXC4	1.48143331392088	1.50535278303716	0.984110389680207	-0.0231079401849596	0.462035549129443	0.565346767367707
GJA5	1.89778337713808	2.01309551526953	0.942718993084634	-0.085100300338442	0.0164776295313533	0.0353394412695705
KIF18B	0.483119875271397	0.71785053883244	0.673009002761461	-0.571302291162554	8.66875308921967e-13	4.4921156591776e-11
FDX2	1.15098714932704	1.09444958102081	1.05165844940385	0.0726662318553212	0.0323479205306616	0.0625939951948301
TNFSF9	1.57545934003278	1.76657744267022	0.891814478085624	-0.165184473736574	0.00555206844182564	0.0140317217437912
ABRAXAS2	2.03544332919416	1.99376327542838	1.02090521692292	0.0298489294646556	0.00704287962186899	0.0171922649372526
FBXO48	1.03355045177718	0.992655027849266	1.04119802225404	0.0582444764714477	0.111988815031421	0.17903547385056
AC011448.1	0.529548273383601	0.557868828943031	0.949234382546364	-0.0751637370538072	0.21498677461754	0.30556432367612
UBC	3.1347126376499	3.15743642622642	0.992803089117559	-0.0104204904508715	0.0269380584416351	0.0535020856350163
IL1RAPL1	0.0799435527027171	0.0941966711468403	0.848687663050168	-0.236694389018826	0.161344002886839	0.242183360768136
WDR83OS	2.5655401070338	2.52458699192989	1.01622170883191	0.0232151888601625	8.95275189530094e-05	0.000390229721165996
ANKRD46	1.90119820632634	1.73848122779073	1.09359720193378	0.129081456797081	3.91818796814747e-14	3.21620672881215e-12
ASPN	1.37253818947135	1.73826830652872	0.789600882853511	-0.34080449201343	2.67609530009126e-10	6.00921813592907e-09
DMBT1	0.0923993537690835	0.123821039842531	0.746233062544071	-0.422301813382259	0.00376904179763587	0.0101087315429179
HNF4A	1.88469981680289	1.94055970912876	0.971214545956457	-0.0421380657751354	0.493847254428159	0.595504645484797
STEAP1	1.39135723268666	1.22746915680837	1.13351706229786	0.180806107450331	0.0079541686051351	0.0190572280929506
YPEL1	0.841187600511273	0.86869471431982	0.968335120088667	-0.0464216750527833	0.238551673248798	0.332217385841782
NARS	2.67615304363821	2.60488751124317	1.02735839151881	0.0389395501766748	7.26851666144333e-09	1.04563874446213e-07
SLC26A9	1.16913375510113	0.829097928321086	1.41012745921174	0.495825571462309	5.02629017030636e-06	3.18293694544911e-05
CITED1	0.182393979229442	0.1794988307753	1.0161290658086	0.0230836607479304	0.855335361918448	0.896931381129297
SLC17A4	1.75811416599144	1.78021818486751	0.987583533825256	-0.0180253125446643	0.816819916469159	0.867768442446109
COQ7	1.9987394081405	1.90451050459938	1.04947670454616	0.0696701431820132	7.64514242093113e-13	4.02575477992751e-11
TNNT3	0.182527480677492	0.403193927845568	0.452703942375352	-1.14336022452736	9.33308178860859e-10	1.78931389423216e-08
PTGS1	1.78242884568966	2.00687221431644	0.888162600973963	-0.171104271753207	0.000328545175292742	0.00122723872744149
FGF9	0.454677402735167	0.153098372043693	2.96983825932131	1.57038436239675	0.00104791889494924	0.00333097031105246
HSH2D	0.644705717132423	0.917878119223647	0.702387063848655	-0.509661820477152	2.65075341107653e-12	1.19320549858965e-10
TPX2	1.43924289008692	1.6223570065551	0.887130812929387	-0.172781240361444	9.94600803460026e-07	7.72892652999008e-06
HIST3H3	0.0653250674439616	0.0877836412122679	0.744159920252116	-0.426315404518579	0.0447639675063295	0.0826333619204057
MBD3	1.92473812638565	1.99736709083754	0.963637648389692	-0.0534373355118165	0.000342276833717811	0.00127269132537327
ATP10A	0.678920014161336	1.05323087147355	0.644607020691934	-0.633508193392978	4.17876919953288e-19	1.77470511047988e-16
NOP56	2.1824823113496	2.23646482781798	0.975862568551526	-0.0352501086052392	0.00118300206738077	0.00370430011033028
FAM221B	0.0997668461870168	0.0714970274183412	1.39539851920366	0.480677207768221	0.137815874490193	0.212734744314192
NUDT16	2.10124135266685	2.04201273616701	1.02900501816214	0.0412500178586799	0.0122743770334459	0.0275085728720202
PSAP	3.35565780776866	3.34816314791078	1.00223843926559	0.00322577622113892	0.440363082218954	0.54514499551546
ISY1	1.61729872973063	1.6895255441312	0.957250238298284	-0.063031980666761	2.76454912070839e-05	0.000139917698503003
PELP1	2.03018443484464	2.07573538338646	0.978055512804569	-0.0320117424143697	0.0390094518717089	0.0735962000739454
TSPAN33	2.52413473210445	2.3985465279419	1.05236012839422	0.0736284941166105	2.50211242143666e-06	1.74140606573518e-05
ARHGAP32	1.60912199224608	1.56119173046866	1.03070107331598	0.043625979091878	0.153537809819488	0.232683647730698
PGLYRP3	0.00498330379595327	0.0119886198127457	0.415669516073509	-1.26649114587186	0.00567931842059504	0.0142904642793334
NMBR	0.0917871592882264	0.100997043029769	0.908810362509051	-0.137948809940028	0.305168294400356	0.406225660902518
FCER1G	2.54408959117489	2.70006370397822	0.942233173027172	-0.0858439692927908	1.42620222175525e-05	7.87292642108241e-05
TINCR	0.120948765682587	0.185894627082064	0.650630777129418	-0.620089026332815	4.14105047881339e-05	0.000198819272927251
RAD54B	0.462275308463102	0.626911560528367	0.73738520322307	-0.439509628077111	8.24008232073517e-10	1.60177361410828e-08
PPP1R18	2.18428067977527	2.40565797250998	0.907976405929501	-0.139273285797116	1.42272143337672e-09	2.5759301132945e-08
CNIH3	0.830580318961162	0.779606380984782	1.06538419800001	0.0913737878175116	0.0681261227927002	0.118040969833986
KCNQ2	0.00441636117200349	0.0109142773539907	0.404640731471672	-1.30528654480204	0.000682877504872068	0.00229734715604972
FAM219B	1.71731912412589	1.61037193401254	1.06641148411403	0.0927642219096876	1.69843996359936e-07	1.63855422858652e-06
JADE3	1.6242513136135	1.53467459192957	1.05836854415587	0.0818420889280972	0.000152611801093096	0.00062294695907955
CTTNBP2	1.69096906219068	1.58071865471449	1.06974701484503	0.097269653091539	0.00718698789219184	0.0174937696812684
OR5K2	0.081366571275651	0.136175301551131	0.597513428270982	-0.742956958894792	1.25334307898104e-10	3.15939488915788e-09
SLC19A3	0.858667822299079	0.83294117549575	1.03088651102885	0.0438855170047987	0.615822362228629	0.706193100991928
SPRR4	0.00196275923830648	0.00821982612038224	0.238783547189586	-2.06622466031866	0.102895459192001	0.166721878641032
OR2T10	0.740402233617919	0.662693547868927	1.11726187164321	0.159967374399334	0.269952410779723	0.367998764705371
MRPL18	2.52916952515698	2.52251007456596	1.00264000951202	0.00380370992200697	0.623195541551704	0.71222347605909
KRTAP16-1	0.0304471068687184	0.0474660641106582	0.641450000946712	-0.640591278827966	0.0106365960250663	0.0243492547393597
AP4S1	1.17359913166268	1.12855340758046	1.03991457008561	0.0564650145430763	0.0787589362176736	0.133388346592845
DPYD	1.81556003757032	1.85466982211195	0.978912804815525	-0.0307477352244931	0.190093774571081	0.276356003871159
AL049634.2	0.0365462947091027	0.0453021479013333	0.806723221792914	-0.309854309907086	0.106941488957208	0.172348533927407
NGEF	1.19852785700092	1.28309174410708	0.93409365503711	-0.0983608887599027	0.210420118058632	0.30013843602083
OPHN1	1.00136655677602	0.976193606673707	1.02578684180087	0.0367309704906598	0.343995268546787	0.446679399556665
ARID4B	1.67368017597683	1.74052204053846	0.961596657206966	-0.0564962140621779	0.00341911809457871	0.00929916345478068
LIMA1	2.4106732829128	2.31789717842539	1.04002597930182	0.0566195665796218	3.12484753938636e-05	0.000155851471864825
ENOX2	1.53171755798132	1.48295678671336	1.03288077690789	0.046673736787394	0.0440812291459811	0.0816353107020463
PRSS51	0.415259943889053	0.5382305704531	0.771527978315081	-0.374209619951965	0.000319780437860121	0.00119865889818494
TMPRSS11E	0.220792957180647	0.044523383650254	4.95903363758354	2.31005901131839	0.00567002972539711	0.014274445968474
RTL3	0.0176006684118778	0.0651338803752885	0.270222936365317	-1.88777795991243	1.95781852164505e-12	9.19421698049465e-11
NCK2	2.41748257836752	2.48925620667763	0.971166636797942	-0.0422092344067423	0.00352437657425294	0.00954557337510126
ADAD1	0.003300658046256	0.0134891372741474	0.244690077591683	-2.03097249489839	0.00411944515873919	0.0109181224557223
MELK	0.88082463532603	1.03048905488879	0.85476369802015	-0.226402457126451	3.42107283892841e-06	2.27947063374166e-05
SNRK	2.29247514730922	2.28169332347679	1.004725360644	0.00680119793651255	0.604182570058522	0.695908890316802
HES5	0.357694335544968	0.374911566745776	0.954076553705044	-0.0678230642754516	0.617736242880274	0.707972265687494
KIF23	0.697307516006148	0.857094326974999	0.813571498562128	-0.297658956010676	1.64198829802883e-08	2.09992445188035e-07
ASNS	1.77286462702904	1.80367326549887	0.982918947095829	-0.0248556401160774	0.345932291518636	0.448657853489217
B3GNT6	0.0144958518333439	0.0235715797334912	0.614971588550248	-0.701408334849283	0.0210004323606513	0.0433316905996709
TIMP3	1.60429979948014	1.50078647363798	1.06897272041054	0.0962250367528902	0.0320509719812693	0.0621116743007714
HOXD4	1.02765563177112	1.16425375810544	0.882673235638421	-0.180048641807473	0.00404273757725833	0.0107439697060697
PNPLA7	1.04594741855142	1.12157417190022	0.932570885418418	-0.100714705010248	0.0935930735076845	0.154052008077694
EIF4E1B	0.0113765739808879	0.00655054067152335	1.73673816427771	0.796380265521005	0.245280281898406	0.339819557986474
OR51E2	0.746230157186465	0.972623339376534	0.767234475027928	-0.382260546801437	1.12883420843012e-06	8.66518864278615e-06
SPOCK2	2.26990379324827	2.35839157141668	0.962479607186156	-0.0551721213852698	0.0325632983898891	0.0629546360559005
INPPL1	2.34117387312255	2.35119548917173	0.995737650869382	-0.00616241247965147	0.477313678804745	0.579864438102698
SLC4A1AP	1.9210175080988	1.93919352052127	0.990627024982224	-0.0135861156715375	0.330322838002805	0.432055902733182
CTDSPL	2.24018466908339	2.09958088189976	1.06696754975994	0.0935162993935267	1.66958663575444e-10	4.03177311694669e-09
PCED1B	1.41913476562243	1.64536242325432	0.862505880507201	-0.213393801877709	1.39278642519518e-09	2.5311140095454e-08
POU3F1	0.223242472695288	0.274477418468274	0.813336390079361	-0.298075930870639	0.0224565886369478	0.0457949543662154
TTLL12	1.98402948002467	2.01086325152225	0.986655596059425	-0.0193815122991306	0.229244083943978	0.321801568148994
HLA-DOB	1.0877608691991	1.32491120133396	0.821006621503323	-0.284534237352631	0.000165848686384574	0.000671228493310346
MED8	2.1608722415114	2.17770082409037	0.992272316567636	-0.0111919905577886	0.248300610655316	0.343225127698454
OR2T5	0.0165037257183285	0.0235519865363392	0.700736037398131	-0.513057001940205	0.10731095513072	0.172801419340071
OR6C1	0.00199948908099812	0.00155621450447133	1.28484156602651	0.361590471481492	0.620715737424475	0.71042841679797
GGCT	2.09285544570487	2.11329558500356	0.990327837031537	-0.0140219024573025	0.130009190307226	0.202912801936724
KIF26B	0.509454674125367	0.601656105205183	0.846753934212348	-0.239985310061394	0.0207647497770535	0.0429486316601265
HOXB8	1.43363522921281	1.31927191448003	1.08668668943646	0.119936046389697	0.0846278208394354	0.141512377635814
CYREN	2.13487782153648	2.14858483725733	0.993620444730333	-0.0092332361361221	0.402735616941197	0.507210096219909
KATNAL2	1.07495631614499	0.890261849014163	1.20746083563544	0.271976395561375	0.000411256900157033	0.00149336706346985
VGLL4	1.85787017771301	1.81485369498683	1.02370245207369	0.0337964445397561	0.0505513206950788	0.0915943796233593
TCF20	1.92306970873118	1.91503308744036	1.00419659657242	0.00604174053823503	0.731602658710026	0.801154122228647
FBP2	0.0840422596580905	0.0681563729737577	1.23307998931295	0.30226638971809	0.370694628123812	0.473955572963732
DCX	0.0690938666510531	0.0683434266588376	1.01098042677845	0.0157550660213217	0.959965574425794	0.972459811355059
AGBL4	0.163704185097006	0.15970884851647	1.02501637584673	0.0356469586713448	0.724232730633899	0.795401991548452
RBM8A	2.31644849147019	2.33583642283739	0.991699790628471	-0.0120246437520002	0.283412236275887	0.38216050855092
HNRNPA3	2.57353661805783	2.61758783113396	0.983171065913364	-0.0244856361311528	0.00347484438521681	0.00943234124073859
IL6	0.632174464396561	1.04860801030551	0.602870146121024	-0.730080805401444	2.94502618949616e-11	9.30971385728105e-10
MFF	2.19192691557242	2.16324378562049	1.01325931461937	0.0190034377517904	0.0275683361734713	0.0545392420744239
GINS3	0.889310766416944	0.943908094980749	0.942158215557079	-0.0859587445683438	0.00988041154451172	0.0228646908236888
HRC	1.32002567830434	1.49173786110511	0.884891181434811	-0.1764280426939	0.000474479777948005	0.00168901028685325
MAGEB3	0.00137131040575199	0.00549975943972201	0.249340070376116	-2.00381334407754	0.0739029985825815	0.126269807618446
DYRK2	1.6872978022849	1.79392142069589	0.94056394155234	-0.0884020703044604	0.0002149950410435	0.000844759276312514
RNF151	0.0239330875533639	0.0471194824458643	0.507923396248264	-0.977317165185566	8.86971272708843e-06	5.2429261070015e-05
PPIC	2.23311521377573	2.3002424900208	0.970817304464078	-0.0427282706566467	0.00776215294284036	0.0186612626004589
ATP2B2	1.16056665380523	0.954280921445516	1.21616876930458	0.282343447320795	0.00165078622319023	0.00495464121312709
RAB4B-EGLN2	0.0144121331833489	0.0210652572040396	0.684166020084725	-0.547581642159248	0.000484476417023962	0.00171680233683659
MPPED2	0.667407772816391	0.538057531447837	1.24040225033277	0.31080804839708	0.0223496769438163	0.0456003434751326
VAMP7	2.39586834234117	2.35641014944533	1.01674504453528	0.0239579593352804	0.000879058092173283	0.00286507822634255
MOGAT3	0.954339876794917	0.994401869954054	0.959712472020002	-0.0593258529322829	0.563052350227669	0.65919213714976
DEF6	1.55105108291381	1.83867914918088	0.843568103551284	-0.245423548971445	5.78447178405614e-09	8.62714012941407e-08
ATP6AP1	2.68755350957149	2.63757496044597	1.01894867439789	0.0270813831459989	7.09461633266883e-06	4.30302467168638e-05
SLC37A1	1.567908489411	1.58788361584632	0.987420283050985	-0.0182638144462669	0.507089740348909	0.607768088297308
SPR	2.60899613213253	2.53044143746167	1.03104386985919	0.0441057192063096	1.41837532484757e-06	1.05882232885832e-05
CATSPER1	0.283825101164119	0.378677750140563	0.749516181129641	-0.415968470372001	2.640390147606e-06	1.82542791946541e-05
SHCBP1L	0.00942504696268864	0.015393903370782	0.612258420471679	-0.707787384384439	0.168817899550988	0.251086904120906
KLHL17	1.05180017094565	1.21903592320603	0.862813105769227	-0.212880004289934	4.91368224339237e-06	3.1252280738483e-05
SGSM3	2.09566306007318	2.09337421371965	1.0010933765872	0.00157654725721874	0.895142735964177	0.926637796195219
CLCN2	1.2299133375986	1.23636690462563	0.99478021693813	-0.00755027773166523	0.807146100586623	0.860767848739574
GLO1	2.72508183293262	2.65109511295137	1.02790798399492	0.0397111235047255	2.77641093522917e-11	8.90639803458736e-10
ZSCAN1	0.248890325855392	0.270996185778464	0.918427413066458	-0.122762390912952	0.360907683434799	0.46422718174985
WDR33	1.74866134400002	1.76581350121742	0.990286540902782	-0.0140820633052042	0.351439561288234	0.454533152553919
LPCAT2	1.64390494242407	1.62097053779156	1.01414856352895	0.0202690095077995	0.56361819877429	0.659727089949343
CHIC1	1.70682938324452	1.59796722877591	1.06812539863662	0.0950810303318056	9.44216217090631e-07	7.36375569544214e-06
MAPK1IP1L	2.29473323554677	2.27526898888333	1.00855470133797	0.0122893340340119	0.219266745900183	0.310248073289344
TLL1	1.33025763017737	1.2736720777925	1.04442709655922	0.0627117924498199	0.334393435826441	0.436270212522062
CLCA2	0.0170714120364935	0.0457656187779646	0.373018272063943	-1.42268179317256	3.44622719153747e-08	4.01224638938474e-07
PRSS12	0.516682041297845	0.402951935965523	1.28224235989786	0.358668975198792	0.0452730162217694	0.083446895453202
RAB40C	2.044158920863	2.08097653468927	0.982307530521109	-0.0257533358257296	0.138775108018121	0.213944958194603
GGT7	2.04359426870774	1.9711968836911	1.03672762757268	0.0520369144363476	0.00154414961347132	0.00467190751878206
FMNL2	2.15785045086081	2.18268271926799	0.988623051720724	-0.016507548701556	0.230595572943671	0.323324289582672
PPT2	1.75093298579673	1.78623461989535	0.980236843634411	-0.0287977213189399	0.148894788348737	0.226875033716069
ZNF600	1.25204236869789	1.29653353151945	0.965684525899286	-0.05037613486871	0.0359575836233139	0.0685802356404432
GABRE	0.954306366738421	1.35051605721789	0.706623487842363	-0.500986390336808	9.48934471074447e-10	1.81393188130239e-08
DEFB103A	0.00127488010032711	0.000885776472031512	1.43927970609018	0.525346989142904	0.70650745968497	0.780939783433607
UBE2L6	2.74926029282714	2.72314426608031	1.00959039411615	0.0137700887820213	0.0732968124651775	0.125365656480451
ATOX1	2.15274739456177	2.11002738818295	1.0202461857216	0.0289173169662	0.0322286098199605	0.062412581427711
MRPS18B	2.69928823448403	2.62189154344432	1.02951940984486	0.0419710297981947	6.81146765729109e-08	7.37139957134873e-07
BARX1	0.0486200170861367	0.148958340962048	0.326400097987962	-1.61528660446911	2.02646170242175e-07	1.91066389085479e-06
SLC35A2	2.0859980258325	2.0556691336946	1.01475378096639	0.0211297155185306	0.0185373602567057	0.0390411675264125
GNAI3	1.60819193916106	1.65871477425614	0.969540974808197	-0.0446262239885832	0.0348764417952767	0.0668108534231448
SLC2A9	1.61439518845391	1.62754573634178	0.991920013309472	-0.0117043059831946	0.79412005346176	0.850597826877282
ITK	0.774581147268078	0.983252272795993	0.78777458104975	-0.34414522831	1.10728776637688e-06	8.51652511966093e-06
CNR1	0.339913438520795	0.446782859665087	0.760802325262875	-0.394406439330195	0.00324503166354815	0.00888631042599898
ASB13	2.46152903047037	2.44041489429592	1.0086518633466	0.0124283135025215	0.427343378652215	0.53234690961591
IQCH	0.553951520807307	0.463052440395125	1.19630407375592	0.258584136979956	0.000472308376679812	0.0016819206064194
KCNK17	0.190817392877238	0.384919382881649	0.495733396039212	-1.01236364286298	2.99772835864362e-07	2.70471375344292e-06
RPL10L	0.0530587552281364	0.0532201518821558	0.996967377049641	-0.00438179762470202	0.980545959418583	0.986402979567531
TMEM200C	0.233297600323318	0.349151751757377	0.66818396055316	-0.581682743025831	3.20351950496192e-08	3.74529964386212e-07
